Date,Adj_Close,Close,High,Low,Open,Volume,Momentum_10,RSI_14,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,EMA_50
2018-04-15,8329.1103515625,8329.1103515625,8338.419921875,7999.330078125,7999.330078125,5244480000,1517.64013671875,172.2334336829402,7324.52998046875,7255.6009765625,8594.13900390625,7583.601751120929,7591.943925714988,8368.147681729803
2018-04-16,8058.669921875,8058.669921875,8371.150390625,7925.72998046875,8337.5703125,5631309824,1422.35009765625,237.7640450901412,7466.764990234375,7266.882470703125,8562.01779296875,7669.977782167123,7636.39402058737,8356.0112989904
2018-04-17,7902.08984375,7902.08984375,8285.9599609375,7881.72021484375,8071.66015625,6900879872,991.0,436.24840836158967,7565.864990234375,7264.262963867188,8512.7255859375,7712.179975182191,7661.698384698097,8338.210457608422
2018-04-18,8163.419921875,8163.419921875,8197.7998046875,7886.009765625,7944.43017578125,6529909760,1139.89990234375,168.52048083161202,7679.85498046875,7314.148950195313,8461.4819921875,7794.2236018536105,7709.481388238754,8331.355926795346
2018-04-19,8294.3095703125,8294.3095703125,8298.6904296875,8138.77978515625,8159.27001953125,7063209984,1523.57958984375,157.65701688095083,7832.212939453125,7384.338427734375,8419.41017578125,7885.14832339159,7765.1793103410155,8329.903128501901
2018-04-20,8845.830078125,8845.830078125,8880.23046875,8244.5400390625,8286.8798828125,8438110208,2011.0703125,130.7674764429423,8033.319970703125,7477.953442382813,8377.30677734375,8059.817733343119,7868.098431082347,8350.135557898886
2018-04-21,8895.580078125,8895.580078125,8997.5703125,8652.150390625,8848.7900390625,7548550144,1927.26025390625,134.25618000529496,8226.04599609375,7580.520947265625,8333.49037109375,8211.77452330346,7965.95382603879,8371.525539084225
2018-04-22,8802.4599609375,8802.4599609375,9001.6396484375,8779.6103515625,8925.0595703125,6629899776,913.2099609375,143.44894653675038,8317.3669921875,7666.453955078125,8279.74556640625,8319.171875600558,8045.621076981524,8388.42492817651
2018-04-23,8930.8798828125,8930.8798828125,8958.5498046875,8788.8095703125,8794.3896484375,6925190144,1034.919921875,124.07891343261181,8420.858984375,7740.192456054688,8228.111171875,8430.391513275456,8129.931439441617,8409.697671495569
2018-04-24,9697.5,9697.5,9732.6103515625,8927.830078125,8934.33984375,10678800384,1711.259765625,118.16932667359384,8591.9849609375,7882.375463867187,8190.59517578125,8660.7748744981,8279.22368330432,8460.199723593782
2018-04-25,8845.740234375,8845.740234375,9745.3203125,8799.83984375,9701.0302734375,11083100160,516.6298828125,173.07369107118757,8643.64794921875,7984.08896484375,8151.91197265625,8694.404939930264,8333.177640549147,8475.318959310693
2018-04-26,9281.509765625,9281.509765625,9281.509765625,8727.08984375,8867.3203125,8970559488,1222.83984375,198.5376741106312,8765.93193359375,8116.348461914063,8138.23076171875,8801.151271874762,8423.494985794467,8506.934285048508
2018-04-27,8987.0498046875,8987.0498046875,9375.4697265625,8987.0498046875,9290.6298828125,7566289920,1084.9599609375,252.7243939724831,8874.4279296875,8220.146459960937,8130.0715625,8834.95100511344,8477.16687330809,8525.762344642195
2018-04-28,9348.48046875,9348.48046875,9412.08984375,8931.990234375,8939.26953125,7805479936,1185.060546875,222.32499888883632,8992.933984375,8336.394482421874,8130.29017578125,8928.319998501906,8560.149120493033,8558.02580048956
2018-04-29,9419.080078125,9419.080078125,9531.490234375,9193.7099609375,9346.41015625,8853000192,1124.7705078125,252.88134256882498,9105.41103515625,8468.811987304687,8141.35177734375,9017.549103887923,8641.952068838935,8591.792634906637
2018-04-30,9240.5498046875,9240.5498046875,9477.1396484375,9166.8095703125,9426.1103515625,8673920000,394.7197265625,233.2157538349673,9144.8830078125,8589.101489257813,8134.59017578125,9058.094685851482,8698.961377014988,8617.234092545103
2018-05-01,9119.009765625,9119.009765625,9255.8798828125,8891.0498046875,9251.4697265625,7713019904,223.4296875,226.50053044395193,9167.2259765625,8696.635986328125,8132.86796875,9069.170154901212,8738.965985454037,8636.911569920785
2018-05-02,9235.919921875,9235.919921875,9256.51953125,9015.1396484375,9104.599609375,7558159872,433.4599609375,243.53474650349654,9210.57197265625,8763.969482421875,8133.689375,9099.488294350991,8786.294931779843,8660.402093526833
2018-05-03,9743.8603515625,9743.8603515625,9798.330078125,9188.150390625,9233.9697265625,10207299584,812.98046875,206.19911880027485,9291.87001953125,8856.364501953125,8163.170390625,9216.646850207628,8877.49163842581,8702.890652665486
2018-05-04,9700.759765625,9700.759765625,9779.2001953125,9585.9599609375,9695.5,8217829888,3.259765625,285.1041980791549,9292.19599609375,8942.090478515625,8191.16837890625,9304.667380283514,8955.898126730495,8742.02277474233
2018-05-05,9858.150390625,9858.150390625,9964.5,9695.1201171875,9700.2802734375,7651939840,1012.41015625,264.40469040411006,9393.43701171875,9018.54248046875,8221.56439453125,9405.300654891056,9041.826913768067,8785.792485169102
2018-05-06,9654.7998046875,9654.7998046875,9940.1396484375,9465.25,9845.3095703125,7222280192,373.2900390625,298.5993290528371,9430.766015625,9098.348974609375,8256.32279296875,9450.664136672227,9100.205284331823,8819.871203581588
